Product_ID,Rating,Product type,Count_Product_ID,Frequency level,Age group
1078,3,Dresses,1024,Highly Frequent,51-60
1078,4,Dresses,1024,Highly Frequent,31-40
862,5,Tops,806,Highly Frequent,41-50
1078,4,Dresses,1024,Highly Frequent,51-60
1078,5,Dresses,1024,Highly Frequent,41-50
1022,5,Bottoms,205,Frequent,41-50
862,5,Tops,806,Highly Frequent,21-30
822,5,Tops,36,Less Frequent,31-40
1078,3,Dresses,1024,Highly Frequent,21-30
862,5,Tops,806,Highly Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,41-50
1078,4,Dresses,1024,Highly Frequent,41-50
835,3,Tops,141,Frequent,60+
1078,4,Dresses,1024,Highly Frequent,41-50
872,4,Tops,545,Highly Frequent,21-30
909,4,Tops,122,Frequent,51-60
868,5,Tops,430,Frequent,41-50
909,2,Tops,122,Frequent,31-40
868,4,Tops,430,Frequent,31-40
857,5,Tops,71,Frequent,21-30
1078,5,Dresses,1024,Highly Frequent,21-30
1078,1,Dresses,1024,Highly Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,51-60
1095,5,Dresses,327,Frequent,21-30
872,5,Tops,545,Highly Frequent,41-50
857,5,Tops,71,Frequent,21-30
857,4,Tops,71,Frequent,31-40
1078,3,Dresses,1024,Highly Frequent,21-30
1104,5,Dresses,185,Frequent,31-40
857,5,Tops,71,Frequent,21-30
1095,5,Dresses,327,Frequent,21-30
492,5,,3,Rare,21-30
492,5,,3,Rare,41-50
1078,4,Dresses,1024,Highly Frequent,21-30
868,5,Tops,430,Frequent,41-50
1078,4,Dresses,1024,Highly Frequent,51-60
1078,4,Dresses,1024,Highly Frequent,21-30
1070,4,Bottoms,46,Frequent,21-30
1078,5,Dresses,1024,Highly Frequent,41-50
1095,5,Dresses,327,Frequent,21-30
1095,4,Dresses,327,Frequent,21-30
1095,5,Dresses,327,Frequent,21-30
1095,5,Dresses,327,Frequent,21-30
1066,5,Bottoms,89,Frequent,31-40
1095,4,Dresses,327,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,60+
1078,4,Dresses,1024,Highly Frequent,41-50
974,4,Jackets,50,Frequent,21-30
1095,4,Dresses,327,Frequent,31-40
1070,4,Bottoms,46,Frequent,31-40
1070,5,Bottoms,46,Frequent,41-50
492,5,,3,Rare,41-50
836,5,Tops,205,Frequent,31-40
1078,4,Dresses,1024,Highly Frequent,21-30
1095,2,Dresses,327,Frequent,31-40
831,5,Tops,164,Frequent,51-60
1078,1,Dresses,1024,Highly Frequent,51-60
868,4,Tops,430,Frequent,41-50
1095,3,Dresses,327,Frequent,21-30
868,3,Tops,430,Frequent,41-50
872,2,Tops,545,Highly Frequent,41-50
872,3,Tops,545,Highly Frequent,15-20
1078,4,Dresses,1024,Highly Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,41-50
868,4,Tops,430,Frequent,41-50
857,5,Tops,71,Frequent,31-40
1095,5,Dresses,327,Frequent,60+
1078,5,Dresses,1024,Highly Frequent,41-50
1095,4,Dresses,327,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,21-30
1078,5,Dresses,1024,Highly Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,21-30
872,5,Tops,545,Highly Frequent,51-60
1095,5,Dresses,327,Frequent,31-40
1095,4,Dresses,327,Frequent,31-40
831,5,Tops,164,Frequent,41-50
909,2,Tops,122,Frequent,31-40
1095,4,Dresses,327,Frequent,21-30
1078,4,Dresses,1024,Highly Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,31-40
1022,5,Bottoms,205,Frequent,31-40
831,5,Tops,164,Frequent,60+
831,5,Tops,164,Frequent,21-30
857,5,Tops,71,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,60+
909,4,Tops,122,Frequent,51-60
974,5,Jackets,50,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,31-40
898,5,Tops,28,Less Frequent,60+
1095,5,Dresses,327,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,31-40
1070,4,Bottoms,46,Frequent,21-30
1070,5,Bottoms,46,Frequent,51-60
868,5,Tops,430,Frequent,31-40
836,4,Tops,205,Frequent,41-50
1078,2,Dresses,1024,Highly Frequent,31-40
909,5,Tops,122,Frequent,41-50
1078,4,Dresses,1024,Highly Frequent,41-50
1095,5,Dresses,327,Frequent,21-30
868,3,Tops,430,Frequent,51-60
1095,4,Dresses,327,Frequent,31-40
1078,3,Dresses,1024,Highly Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,31-40
857,4,Tops,71,Frequent,31-40
1095,5,Dresses,327,Frequent,21-30
1078,4,Dresses,1024,Highly Frequent,60+
857,5,Tops,71,Frequent,41-50
1070,5,Bottoms,46,Frequent,60+
836,5,Tops,205,Frequent,21-30
1078,4,Dresses,1024,Highly Frequent,51-60
836,5,Tops,205,Frequent,60+
872,3,Tops,545,Highly Frequent,41-50
1022,5,Bottoms,205,Frequent,31-40
1022,5,Bottoms,205,Frequent,21-30
1078,3,Dresses,1024,Highly Frequent,21-30
1078,4,Dresses,1024,Highly Frequent,41-50
1070,5,Bottoms,46,Frequent,31-40
1066,5,Bottoms,89,Frequent,31-40
1095,4,Dresses,327,Frequent,31-40
857,3,Tops,71,Frequent,21-30
1066,4,Bottoms,89,Frequent,21-30
868,5,Tops,430,Frequent,60+
1070,3,Bottoms,46,Frequent,21-30
1066,5,Bottoms,89,Frequent,31-40
857,4,Tops,71,Frequent,41-50
831,4,Tops,164,Frequent,41-50
1095,4,Dresses,327,Frequent,31-40
1095,3,Dresses,327,Frequent,51-60
1078,5,Dresses,1024,Highly Frequent,41-50
868,5,Tops,430,Frequent,51-60
831,5,Tops,164,Frequent,51-60
1078,5,Dresses,1024,Highly Frequent,60+
1095,4,Dresses,327,Frequent,31-40
1095,5,Dresses,327,Frequent,31-40
868,5,Tops,430,Frequent,51-60
835,4,Tops,141,Frequent,31-40
857,5,Tops,71,Frequent,21-30
1095,2,Dresses,327,Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,31-40
1095,5,Dresses,327,Frequent,31-40
868,4,Tops,430,Frequent,41-50
835,4,Tops,141,Frequent,41-50
831,5,Tops,164,Frequent,41-50
1095,4,Dresses,327,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,51-60
1075,3,Dresses,69,Frequent,31-40
872,5,Tops,545,Highly Frequent,51-60
1030,4,Bottoms,72,Frequent,60+
1080,4,Dresses,289,Frequent,41-50
872,5,Tops,545,Highly Frequent,41-50
872,5,Tops,545,Highly Frequent,41-50
1087,1,Dresses,129,Frequent,31-40
960,4,Jackets,26,Less Frequent,21-30
281,2,Intimate,3,Rare,51-60
850,4,Tops,338,Frequent,51-60
281,5,Intimate,3,Rare,41-50
850,4,Tops,338,Frequent,41-50
281,5,Intimate,3,Rare,21-30
1025,4,Bottoms,125,Frequent,51-60
1110,3,Dresses,480,Frequent,31-40
1110,5,Dresses,480,Frequent,41-50
1047,4,Bottoms,77,Frequent,31-40
1110,5,Dresses,480,Frequent,21-30
1110,3,Dresses,480,Frequent,31-40
1047,5,Bottoms,77,Frequent,21-30
1047,5,Bottoms,77,Frequent,31-40
1047,5,Bottoms,77,Frequent,51-60
1110,5,Dresses,480,Frequent,51-60
996,4,Bottoms,88,Frequent,21-30
868,3,Tops,430,Frequent,41-50
825,4,Tops,93,Frequent,21-30
865,5,Tops,134,Frequent,51-60
868,2,Tops,430,Frequent,31-40
420,5,Intimate,4,Rare,41-50
996,5,Bottoms,88,Frequent,31-40
825,5,Tops,93,Frequent,41-50
996,5,Bottoms,88,Frequent,41-50
1047,4,Bottoms,77,Frequent,31-40
996,5,Bottoms,88,Frequent,51-60
865,3,Tops,134,Frequent,51-60
865,2,Tops,134,Frequent,41-50
825,5,Tops,93,Frequent,51-60
1047,5,Bottoms,77,Frequent,31-40
996,3,Bottoms,88,Frequent,41-50
1110,5,Dresses,480,Frequent,51-60
1047,5,Bottoms,77,Frequent,31-40
420,5,Intimate,4,Rare,60+
996,5,Bottoms,88,Frequent,41-50
996,1,Bottoms,88,Frequent,31-40
1135,4,Trend,11,Less Frequent,60+
1047,4,Bottoms,77,Frequent,15-20
868,3,Tops,430,Frequent,31-40
1047,3,Bottoms,77,Frequent,60+
825,5,Tops,93,Frequent,31-40
420,4,Intimate,4,Rare,60+
1110,5,Dresses,480,Frequent,31-40
1047,5,Bottoms,77,Frequent,60+
1016,5,Bottoms,24,Less Frequent,31-40
865,3,Tops,134,Frequent,51-60
1098,5,Dresses,86,Frequent,31-40
1110,3,Dresses,480,Frequent,41-50
1110,2,Dresses,480,Frequent,41-50
1110,5,Dresses,480,Frequent,51-60
996,5,Bottoms,88,Frequent,31-40
1110,5,Dresses,480,Frequent,41-50
1110,4,Dresses,480,Frequent,31-40
420,3,Intimate,4,Rare,51-60
825,3,Tops,93,Frequent,31-40
1111,5,Dresses,58,Frequent,31-40
1098,2,Dresses,86,Frequent,21-30
1110,5,Dresses,480,Frequent,60+
868,5,Tops,430,Frequent,51-60
1047,5,Bottoms,77,Frequent,31-40
1047,5,Bottoms,77,Frequent,31-40
996,5,Bottoms,88,Frequent,41-50
128,1,Intimate,6,Less Frequent,21-30
828,4,Tops,225,Frequent,41-50
128,5,Intimate,6,Less Frequent,41-50
828,5,Tops,225,Frequent,31-40
862,5,Tops,806,Highly Frequent,21-30
343,5,Intimate,5,Rare,21-30
862,2,Tops,806,Highly Frequent,41-50
1094,3,Dresses,756,Highly Frequent,51-60
828,2,Tops,225,Frequent,51-60
1094,4,Dresses,756,Highly Frequent,41-50
1098,5,Dresses,86,Frequent,31-40
828,4,Tops,225,Frequent,60+
128,5,Intimate,6,Less Frequent,60+
862,5,Tops,806,Highly Frequent,31-40
862,5,Tops,806,Highly Frequent,60+
128,5,Intimate,6,Less Frequent,31-40
871,5,Tops,54,Frequent,31-40
1094,4,Dresses,756,Highly Frequent,41-50
757,1,Intimate,4,Rare,31-40
862,5,Tops,806,Highly Frequent,21-30
862,5,Tops,806,Highly Frequent,31-40
343,5,Intimate,5,Rare,51-60
343,5,Intimate,5,Rare,51-60
757,5,Intimate,4,Rare,41-50
828,3,Tops,225,Frequent,41-50
862,5,Tops,806,Highly Frequent,41-50
757,5,Intimate,4,Rare,21-30
128,5,Intimate,6,Less Frequent,41-50
1098,1,Dresses,86,Frequent,60+
862,2,Tops,806,Highly Frequent,21-30
863,3,Tops,306,Frequent,41-50
818,5,Tops,53,Frequent,31-40
1094,1,Dresses,756,Highly Frequent,41-50
831,5,Tops,164,Frequent,31-40
343,5,Intimate,5,Rare,21-30
863,5,Tops,306,Frequent,60+
862,5,Tops,806,Highly Frequent,51-60
862,5,Tops,806,Highly Frequent,31-40
862,5,Tops,806,Highly Frequent,31-40
1094,4,Dresses,756,Highly Frequent,31-40
862,4,Tops,806,Highly Frequent,31-40
871,3,Tops,54,Frequent,41-50
1094,5,Dresses,756,Highly Frequent,41-50
863,4,Tops,306,Frequent,21-30
343,3,Intimate,5,Rare,60+
828,5,Tops,225,Frequent,51-60
128,5,Intimate,6,Less Frequent,31-40
863,5,Tops,306,Frequent,60+
863,2,Tops,306,Frequent,41-50
828,2,Tops,225,Frequent,31-40
757,4,Intimate,4,Rare,21-30
1001,5,Bottoms,43,Frequent,60+
939,5,Tops,83,Frequent,60+
939,4,Tops,83,Frequent,41-50
939,4,Tops,83,Frequent,51-60
903,5,Tops,91,Frequent,41-50
1094,1,Dresses,756,Highly Frequent,51-60
939,5,Tops,83,Frequent,51-60
1110,2,Dresses,480,Frequent,41-50
1081,4,Dresses,582,Highly Frequent,41-50
939,5,Tops,83,Frequent,31-40
939,5,Tops,83,Frequent,60+
927,5,Tops,214,Frequent,15-20
903,4,Tops,91,Frequent,31-40
1081,4,Dresses,582,Highly Frequent,51-60
1094,5,Dresses,756,Highly Frequent,51-60
1081,5,Dresses,582,Highly Frequent,41-50
1001,5,Bottoms,43,Frequent,31-40
939,5,Tops,83,Frequent,31-40
939,5,Tops,83,Frequent,21-30
1110,5,Dresses,480,Frequent,41-50
621,5,Intimate,13,Less Frequent,31-40
828,5,Tops,225,Frequent,51-60
864,4,Tops,145,Frequent,21-30
939,5,Tops,83,Frequent,51-60
939,4,Tops,83,Frequent,31-40
621,5,Intimate,13,Less Frequent,41-50
621,5,Intimate,13,Less Frequent,21-30
621,5,Intimate,13,Less Frequent,41-50
939,5,Tops,83,Frequent,51-60
621,4,Intimate,13,Less Frequent,41-50
621,4,Intimate,13,Less Frequent,51-60
1094,5,Dresses,756,Highly Frequent,31-40
939,5,Tops,83,Frequent,60+
1110,5,Dresses,480,Frequent,41-50
939,5,Tops,83,Frequent,41-50
621,4,Intimate,13,Less Frequent,31-40
621,5,Intimate,13,Less Frequent,31-40
1081,4,Dresses,582,Highly Frequent,31-40
903,5,Tops,91,Frequent,21-30
1110,5,Dresses,480,Frequent,21-30
939,5,Tops,83,Frequent,60+
903,5,Tops,91,Frequent,31-40
903,1,Tops,91,Frequent,31-40
1001,5,Bottoms,43,Frequent,21-30
1110,3,Dresses,480,Frequent,31-40
621,5,Intimate,13,Less Frequent,31-40
864,5,Tops,145,Frequent,51-60
939,5,Tops,83,Frequent,41-50
621,5,Intimate,13,Less Frequent,31-40
903,4,Tops,91,Frequent,51-60
864,5,Tops,145,Frequent,51-60
1110,5,Dresses,480,Frequent,41-50
621,4,Intimate,13,Less Frequent,51-60
621,5,Intimate,13,Less Frequent,41-50
1081,5,Dresses,582,Highly Frequent,21-30
864,5,Tops,145,Frequent,41-50
1001,5,Bottoms,43,Frequent,31-40
621,5,Intimate,13,Less Frequent,60+
939,5,Tops,83,Frequent,60+
25,5,Tops,1,Rare,31-40
1081,5,Dresses,582,Highly Frequent,31-40
939,5,Tops,83,Frequent,31-40
830,2,Tops,112,Frequent,51-60
654,4,Intimate,1,Rare,41-50
927,5,Tops,214,Frequent,41-50
1001,5,Bottoms,43,Frequent,21-30
1110,5,Dresses,480,Frequent,21-30
1110,5,Dresses,480,Frequent,41-50
939,4,Tops,83,Frequent,31-40
864,4,Tops,145,Frequent,31-40
939,5,Tops,83,Frequent,31-40
1110,5,Dresses,480,Frequent,51-60
1110,4,Dresses,480,Frequent,31-40
1110,4,Dresses,480,Frequent,31-40
1076,4,Dresses,46,Frequent,31-40
829,3,Tops,527,Highly Frequent,51-60
927,3,Tops,214,Frequent,41-50
1076,5,Dresses,46,Frequent,41-50
1009,5,Bottoms,89,Frequent,31-40
1081,5,Dresses,582,Highly Frequent,31-40
980,5,Jackets,5,Rare,41-50
927,5,Tops,214,Frequent,31-40
1077,2,Dresses,297,Frequent,31-40
829,2,Tops,527,Highly Frequent,41-50
829,4,Tops,527,Highly Frequent,41-50
93,2,Intimate,2,Rare,21-30
1076,4,Dresses,46,Frequent,41-50
1009,5,Bottoms,89,Frequent,41-50
829,5,Tops,527,Highly Frequent,60+
944,5,Tops,16,Less Frequent,31-40
829,5,Tops,527,Highly Frequent,51-60
831,4,Tops,164,Frequent,31-40
1081,4,Dresses,582,Highly Frequent,31-40
829,5,Tops,527,Highly Frequent,51-60
980,2,Jackets,5,Rare,31-40
1081,5,Dresses,582,Highly Frequent,51-60
686,5,Intimate,1,Rare,21-30
829,3,Tops,527,Highly Frequent,31-40
1077,5,Dresses,297,Frequent,60+
1077,4,Dresses,297,Frequent,51-60
1077,3,Dresses,297,Frequent,31-40
1077,5,Dresses,297,Frequent,21-30
829,4,Tops,527,Highly Frequent,41-50
927,5,Tops,214,Frequent,21-30
829,4,Tops,527,Highly Frequent,41-50
829,3,Tops,527,Highly Frequent,31-40
829,2,Tops,527,Highly Frequent,41-50
829,5,Tops,527,Highly Frequent,60+
93,4,Intimate,2,Rare,31-40
828,5,Tops,225,Frequent,31-40
829,4,Tops,527,Highly Frequent,41-50
1077,5,Dresses,297,Frequent,31-40
1033,5,Bottoms,220,Frequent,51-60
921,2,Tops,31,Less Frequent,60+
850,2,Tops,338,Frequent,31-40
1076,5,Dresses,46,Frequent,41-50
1076,4,Dresses,46,Frequent,51-60
1024,5,Bottoms,35,Less Frequent,31-40
975,4,Jackets,116,Frequent,51-60
975,5,Jackets,116,Frequent,51-60
921,3,Tops,31,Less Frequent,41-50
911,3,Tops,4,Rare,41-50
1076,3,Dresses,46,Frequent,41-50
921,5,Tops,31,Less Frequent,51-60
975,5,Jackets,116,Frequent,41-50
985,2,Jackets,47,Frequent,31-40
862,5,Tops,806,Highly Frequent,31-40
180,5,Intimate,3,Rare,31-40
180,5,Intimate,3,Rare,41-50
985,3,Jackets,47,Frequent,51-60
862,3,Tops,806,Highly Frequent,41-50
680,5,Bottoms,1,Rare,31-40
862,2,Tops,806,Highly Frequent,41-50
862,4,Tops,806,Highly Frequent,41-50
1059,5,Bottoms,294,Frequent,31-40
534,5,Intimate,2,Rare,41-50
862,5,Tops,806,Highly Frequent,51-60
180,3,Intimate,3,Rare,31-40
1059,5,Bottoms,294,Frequent,41-50
872,5,Tops,545,Highly Frequent,31-40
1059,4,Bottoms,294,Frequent,41-50
534,4,Intimate,2,Rare,21-30
862,5,Tops,806,Highly Frequent,31-40
862,4,Tops,806,Highly Frequent,51-60
606,5,Bottoms,3,Rare,41-50
606,3,Bottoms,3,Rare,41-50
829,1,Tops,527,Highly Frequent,31-40
1033,4,Bottoms,220,Frequent,31-40
1028,5,Bottoms,83,Frequent,31-40
1083,3,Dresses,249,Frequent,41-50
1083,5,Dresses,249,Frequent,31-40
1129,4,Jackets,5,Rare,31-40
1083,5,Dresses,249,Frequent,51-60
1083,5,Dresses,249,Frequent,41-50
862,5,Tops,806,Highly Frequent,41-50
866,3,Tops,121,Frequent,21-30
1129,5,Jackets,5,Rare,41-50
862,5,Tops,806,Highly Frequent,41-50
862,4,Tops,806,Highly Frequent,41-50
1129,5,Jackets,5,Rare,41-50
1030,5,Bottoms,72,Frequent,31-40
866,5,Tops,121,Frequent,21-30
876,3,Tops,88,Frequent,41-50
761,4,Intimate,3,Rare,60+
867,5,Tops,351,Frequent,31-40
1030,5,Bottoms,72,Frequent,41-50
840,1,Tops,59,Frequent,51-60
876,4,Tops,88,Frequent,31-40
761,5,Intimate,3,Rare,31-40
867,3,Tops,351,Frequent,31-40
876,3,Tops,88,Frequent,41-50
1083,4,Dresses,249,Frequent,31-40
1083,4,Dresses,249,Frequent,51-60
876,3,Tops,88,Frequent,51-60
867,4,Tops,351,Frequent,21-30
1083,2,Dresses,249,Frequent,31-40
876,2,Tops,88,Frequent,21-30
862,5,Tops,806,Highly Frequent,31-40
1028,4,Bottoms,83,Frequent,21-30
761,5,Intimate,3,Rare,31-40
867,5,Tops,351,Frequent,21-30
999,5,Bottoms,37,Less Frequent,51-60
1083,4,Dresses,249,Frequent,21-30
1083,4,Dresses,249,Frequent,21-30
866,4,Tops,121,Frequent,51-60
606,5,Bottoms,3,Rare,31-40
1129,3,Jackets,5,Rare,31-40
895,4,Tops,404,Frequent,31-40
1083,1,Dresses,249,Frequent,21-30
876,4,Tops,88,Frequent,31-40
876,4,Tops,88,Frequent,60+
862,5,Tops,806,Highly Frequent,51-60
867,3,Tops,351,Frequent,31-40
1030,5,Bottoms,72,Frequent,31-40
876,4,Tops,88,Frequent,31-40
867,5,Tops,351,Frequent,41-50
1028,3,Bottoms,83,Frequent,31-40
876,2,Tops,88,Frequent,60+
1129,1,Jackets,5,Rare,21-30
1083,5,Dresses,249,Frequent,21-30
1077,5,Dresses,297,Frequent,41-50
857,5,Tops,71,Frequent,31-40
1049,3,Bottoms,32,Less Frequent,60+
1049,5,Bottoms,32,Less Frequent,41-50
865,5,Tops,134,Frequent,51-60
857,5,Tops,71,Frequent,31-40
1077,4,Dresses,297,Frequent,21-30
1077,4,Dresses,297,Frequent,41-50
857,1,Tops,71,Frequent,31-40
857,5,Tops,71,Frequent,41-50
861,5,Tops,244,Frequent,31-40
1085,3,Dresses,28,Less Frequent,41-50
857,5,Tops,71,Frequent,31-40
857,5,Tops,71,Frequent,51-60
857,5,Tops,71,Frequent,21-30
1085,5,Dresses,28,Less Frequent,41-50
1077,5,Dresses,297,Frequent,60+
857,2,Tops,71,Frequent,41-50
861,5,Tops,244,Frequent,31-40
1077,3,Dresses,297,Frequent,21-30
1077,2,Dresses,297,Frequent,41-50
932,3,Tops,9,Less Frequent,41-50
867,5,Tops,351,Frequent,21-30
966,5,Jackets,23,Less Frequent,31-40
867,5,Tops,351,Frequent,41-50
932,3,Tops,9,Less Frequent,41-50
1111,3,Dresses,58,Frequent,31-40
867,5,Tops,351,Frequent,41-50
867,5,Tops,351,Frequent,60+
867,5,Tops,351,Frequent,41-50
867,5,Tops,351,Frequent,31-40
867,5,Tops,351,Frequent,51-60
966,5,Jackets,23,Less Frequent,41-50
966,4,Jackets,23,Less Frequent,31-40
867,4,Tops,351,Frequent,51-60
966,5,Jackets,23,Less Frequent,31-40
966,5,Jackets,23,Less Frequent,31-40
867,5,Tops,351,Frequent,21-30
867,2,Tops,351,Frequent,31-40
867,3,Tops,351,Frequent,31-40
966,3,Jackets,23,Less Frequent,41-50
867,4,Tops,351,Frequent,31-40
966,5,Jackets,23,Less Frequent,41-50
966,5,Jackets,23,Less Frequent,60+
966,5,Jackets,23,Less Frequent,41-50
966,5,Jackets,23,Less Frequent,31-40
867,3,Tops,351,Frequent,41-50
1124,5,Jackets,2,Rare,41-50
1081,5,Dresses,582,Highly Frequent,41-50
848,5,Tops,3,Rare,51-60
867,5,Tops,351,Frequent,31-40
879,4,Tops,54,Frequent,31-40
185,2,Intimate,1,Rare,31-40
402,5,Intimate,2,Rare,31-40
879,5,Tops,54,Frequent,31-40
879,5,Tops,54,Frequent,31-40
1110,3,Dresses,480,Frequent,41-50
965,4,Jackets,43,Frequent,41-50
879,3,Tops,54,Frequent,31-40
869,3,Tops,50,Frequent,31-40
879,3,Tops,54,Frequent,51-60
895,5,Tops,404,Frequent,60+
879,4,Tops,54,Frequent,31-40
879,5,Tops,54,Frequent,31-40
139,5,Intimate,4,Rare,31-40
965,5,Jackets,43,Frequent,31-40
1075,4,Dresses,69,Frequent,41-50
1094,4,Dresses,756,Highly Frequent,41-50
879,4,Tops,54,Frequent,31-40
879,3,Tops,54,Frequent,31-40
879,5,Tops,54,Frequent,31-40
879,3,Tops,54,Frequent,31-40
879,5,Tops,54,Frequent,41-50
1110,3,Dresses,480,Frequent,41-50
869,5,Tops,50,Frequent,31-40
879,4,Tops,54,Frequent,60+
879,5,Tops,54,Frequent,41-50
1110,3,Dresses,480,Frequent,21-30
139,5,Intimate,4,Rare,21-30
879,5,Tops,54,Frequent,31-40
139,5,Intimate,4,Rare,51-60
879,4,Tops,54,Frequent,31-40
879,4,Tops,54,Frequent,21-30
402,3,Intimate,2,Rare,31-40
139,3,Intimate,4,Rare,41-50
879,1,Tops,54,Frequent,21-30
1073,5,Dresses,2,Rare,31-40
879,4,Tops,54,Frequent,31-40
1073,2,Dresses,2,Rare,31-40
879,4,Tops,54,Frequent,60+
879,5,Tops,54,Frequent,31-40
879,3,Tops,54,Frequent,41-50
965,5,Jackets,43,Frequent,60+
1047,4,Bottoms,77,Frequent,21-30
886,4,Tops,106,Frequent,31-40
1111,5,Dresses,58,Frequent,51-60
829,5,Tops,527,Highly Frequent,51-60
835,5,Tops,141,Frequent,21-30
886,3,Tops,106,Frequent,51-60
886,5,Tops,106,Frequent,60+
886,4,Tops,106,Frequent,51-60
886,3,Tops,106,Frequent,41-50
677,3,Intimate,2,Rare,41-50
886,4,Tops,106,Frequent,31-40
886,5,Tops,106,Frequent,51-60
1083,4,Dresses,249,Frequent,51-60
677,5,Intimate,2,Rare,51-60
1111,3,Dresses,58,Frequent,41-50
862,4,Tops,806,Highly Frequent,60+
886,5,Tops,106,Frequent,51-60
862,4,Tops,806,Highly Frequent,21-30
1083,5,Dresses,249,Frequent,41-50
949,4,Tops,79,Frequent,60+
1047,3,Bottoms,77,Frequent,41-50
862,1,Tops,806,Highly Frequent,21-30
1083,5,Dresses,249,Frequent,51-60
886,5,Tops,106,Frequent,41-50
1083,5,Dresses,249,Frequent,41-50
1083,4,Dresses,249,Frequent,41-50
862,4,Tops,806,Highly Frequent,21-30
829,3,Tops,527,Highly Frequent,60+
1111,2,Dresses,58,Frequent,51-60
886,5,Tops,106,Frequent,15-20
1083,3,Dresses,249,Frequent,31-40
1083,5,Dresses,249,Frequent,21-30
862,5,Tops,806,Highly Frequent,21-30
1083,4,Dresses,249,Frequent,41-50
835,5,Tops,141,Frequent,60+
829,4,Tops,527,Highly Frequent,41-50
817,4,Tops,21,Less Frequent,21-30
432,1,Intimate,1,Rare,41-50
1088,5,Dresses,30,Less Frequent,31-40
829,4,Tops,527,Highly Frequent,60+
829,4,Tops,527,Highly Frequent,60+
817,1,Tops,21,Less Frequent,41-50
829,5,Tops,527,Highly Frequent,60+
829,5,Tops,527,Highly Frequent,31-40
817,4,Tops,21,Less Frequent,31-40
838,4,Tops,37,Less Frequent,41-50
829,5,Tops,527,Highly Frequent,31-40
1094,3,Dresses,756,Highly Frequent,31-40
1086,5,Dresses,291,Frequent,21-30
829,5,Tops,527,Highly Frequent,31-40
829,5,Tops,527,Highly Frequent,41-50
829,5,Tops,527,Highly Frequent,21-30
1086,4,Dresses,291,Frequent,31-40
1081,5,Dresses,582,Highly Frequent,21-30
829,5,Tops,527,Highly Frequent,41-50
829,5,Tops,527,Highly Frequent,51-60
1081,5,Dresses,582,Highly Frequent,21-30
829,3,Tops,527,Highly Frequent,60+
829,5,Tops,527,Highly Frequent,31-40
174,3,Intimate,1,Rare,51-60
1059,3,Bottoms,294,Frequent,31-40
1025,2,Bottoms,125,Frequent,51-60
1081,3,Dresses,582,Highly Frequent,21-30
829,5,Tops,527,Highly Frequent,31-40
1086,5,Dresses,291,Frequent,60+
935,2,Tops,11,Less Frequent,31-40
838,5,Tops,37,Less Frequent,41-50
829,4,Tops,527,Highly Frequent,21-30
1086,3,Dresses,291,Frequent,51-60
838,3,Tops,37,Less Frequent,41-50
1059,4,Bottoms,294,Frequent,31-40
1081,3,Dresses,582,Highly Frequent,51-60
1086,5,Dresses,291,Frequent,15-20
829,5,Tops,527,Highly Frequent,41-50
828,4,Tops,225,Frequent,31-40
829,5,Tops,527,Highly Frequent,21-30
817,5,Tops,21,Less Frequent,51-60
1078,5,Dresses,1024,Highly Frequent,31-40
1059,5,Bottoms,294,Frequent,31-40
